class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
light on,0.7669787406921387,0.7090864181518555,3.177537735155056e-07,0.0,0.7281078100204468,0.669130802154541,-0.04360545426607132,0.0,0.7161473035812378,0.5917184352874756,-0.05300946533679962,0.0,0.7640595436096191,0.5298994183540344,-0.055083513259887695,0.0,0.806115448474884,0.49077504873275757,-0.05473862215876579,0.0,0.7011659145355225,0.4663360118865967,-0.02013002708554268,0.0,0.6796702146530151,0.37215667963027954,-0.03044949471950531,0.0,0.6699696779251099,0.31365537643432617,-0.041281286627054214,0.0,0.6631520986557007,0.26390308141708374,-0.05063973367214203,0.0,0.7452229857444763,0.4527443051338196,-0.014428357593715191,0.0,0.7358460426330566,0.34836408495903015,-0.0171864852309227,0.0,0.7324345111846924,0.28766900300979614,-0.026585640385746956,0.0,0.7265851497650146,0.237777441740036,-0.03558289632201195,0.0,0.7817695140838623,0.46662890911102295,-0.01564633660018444,0.0,0.7908530235290527,0.37716567516326904,-0.03212232142686844,0.0,0.7924376130104065,0.32058894634246826,-0.05539586395025253,0.0,0.7872722148895264,0.2669468820095062,-0.07287535071372986,0.0,0.8177379965782166,0.504228949546814,-0.020769767463207245,0.0,0.8290188908576965,0.44708746671676636,-0.04163159802556038,0.0,0.8223315477371216,0.47212541103363037,-0.05000124126672745,0.0,0.8088602423667908,0.5077095627784729,-0.05613904446363449,0.0
light on,0.7653281688690186,0.709867000579834,3.002961648235214e-07,0.0,0.7266330122947693,0.670454740524292,-0.04376477748155594,0.0,0.7149269580841064,0.5921143293380737,-0.05289696156978607,0.0,0.7632470726966858,0.5308156609535217,-0.05463854968547821,0.0,0.8056206703186035,0.49195894598960876,-0.053825270384550095,0.0,0.6994130611419678,0.4681052565574646,-0.019654951989650726,0.0,0.6778556704521179,0.3747597336769104,-0.03033386543393135,0.0,0.6677634119987488,0.3167749345302582,-0.04158520698547363,0.0,0.6606998443603516,0.2677993178367615,-0.05114811658859253,0.0,0.7428427338600159,0.4540655314922333,-0.013717235065996647,0.0,0.733595609664917,0.3504101037979126,-0.01660654880106449,0.0,0.7300440669059753,0.29025816917419434,-0.026150908321142197,0.0,0.7239697575569153,0.24077504873275757,-0.035152334719896317,0.0,0.7788295149803162,0.4671914577484131,-0.014829670079052448,0.0,0.7876285910606384,0.37910890579223633,-0.03134095296263695,0.0,0.7897579073905945,0.32348862290382385,-0.05476143956184387,0.0,0.7845994234085083,0.27012842893600464,-0.07226413488388062,0.0,0.8147287368774414,0.5041669011116028,-0.019916389137506485,0.0,0.8276413679122925,0.4484592080116272,-0.040554478764534,0.0,0.8218339085578918,0.47352316975593567,-0.049082834273576736,0.0,0.8085605502128601,0.5087780356407166,-0.055321045219898224,0.0
light on,0.7651206254959106,0.710442841053009,2.977583903884806e-07,0.0,0.7266454100608826,0.6710847616195679,-0.04349379241466522,0.0,0.7144920825958252,0.5931331515312195,-0.05218010023236275,0.0,0.7620793581008911,0.5314682126045227,-0.053363438695669174,0.0,0.8037889003753662,0.49162572622299194,-0.05193357914686203,0.0,0.6991987228393555,0.4689231514930725,-0.019481131806969643,0.0,0.6774836778640747,0.3755315840244293,-0.029680220410227776,0.0,0.6673757433891296,0.31780874729156494,-0.04033521190285683,0.0,0.6600989699363708,0.2689187526702881,-0.04941336810588837,0.0,0.7426242232322693,0.4548223316669464,-0.013468844816088676,0.0,0.732880711555481,0.3510507047176361,-0.01585354283452034,0.0,0.7287804484367371,0.2907949388027191,-0.024801913648843765,0.0,0.7222422361373901,0.24145042896270752,-0.03328816965222359,0.0,0.778678297996521,0.46809589862823486,-0.014454196207225323,0.0,0.7873516082763672,0.3802766799926758,-0.030569398775696754,0.0,0.7890340089797974,0.324400931596756,-0.053486745804548264,0.0,0.7836310267448425,0.27050089836120605,-0.07059918344020844,0.0,0.8146064281463623,0.5052677392959595,-0.01937410607933998,0.0,0.8267073035240173,0.4496667683124542,-0.03982485830783844,0.0,0.8203723430633545,0.47464561462402344,-0.04797450825572014,0.0,0.806654691696167,0.5095027089118958,-0.05386878922581673,0.0
light on,0.7648622393608093,0.7117966413497925,2.9665537226719607e-07,0.0,0.7258593440055847,0.6723219156265259,-0.043031830340623856,0.0,0.7140770554542542,0.5936465859413147,-0.05173090100288391,0.0,0.7629449367523193,0.5331009030342102,-0.05320008099079132,0.0,0.8055232167243958,0.4946615695953369,-0.05231233313679695,0.0,0.6984331607818604,0.47070837020874023,-0.018710825592279434,0.0,0.6769053936004639,0.37752991914749146,-0.02855677530169487,0.0,0.6667106747627258,0.3199528157711029,-0.03931393846869469,0.0,0.6591460704803467,0.2710144519805908,-0.04872598499059677,0.0,0.7417665123939514,0.4569290578365326,-0.012867731973528862,0.0,0.7318286299705505,0.3539956510066986,-0.015553735196590424,0.0,0.7278443574905396,0.29387640953063965,-0.02535238489508629,0.0,0.7213270664215088,0.24403926730155945,-0.03464493155479431,0.0,0.7778039574623108,0.47051677107810974,-0.0138889504596591,0.0,0.7867985963821411,0.3827819526195526,-0.030377263203263283,0.0,0.7886596322059631,0.3273199796676636,-0.05398167297244072,0.0,0.7835034132003784,0.27399924397468567,-0.07164300978183746,0.0,0.8136210441589355,0.507286548614502,-0.018726583570241928,0.0,0.8259202837944031,0.45150142908096313,-0.039591092616319656,0.0,0.8193604350090027,0.4767322540283203,-0.0482327975332737,0.0,0.8059521913528442,0.5116267204284668,-0.05456823483109474,0.0
light on,0.7661411166191101,0.7133421897888184,3.013448122146656e-07,0.0,0.7266458868980408,0.6736930012702942,-0.04266270995140076,0.0,0.7141569256782532,0.5947827100753784,-0.05081259086728096,0.0,0.7615501284599304,0.5325556993484497,-0.051650311797857285,0.0,0.8031425476074219,0.4934890866279602,-0.050035811960697174,0.0,0.6982947587966919,0.4720271825790405,-0.01815732941031456,0.0,0.6763056516647339,0.37839484214782715,-0.027546197175979614,0.0,0.6662989854812622,0.3205430507659912,-0.03767486289143562,0.0,0.659145712852478,0.2716779112815857,-0.04647422954440117,0.0,0.7419355511665344,0.4579395353794098,-0.012377748265862465,0.0,0.7315598726272583,0.3541828989982605,-0.014193539507687092,0.0,0.7274582386016846,0.2937692105770111,-0.022972464561462402,0.0,0.7210777401924133,0.24457450211048126,-0.03135823830962181,0.0,0.7783916592597961,0.4711696207523346,-0.013502435758709908,0.0,0.786623477935791,0.3820043206214905,-0.02936464548110962,0.0,0.7876589894294739,0.32597804069519043,-0.05245523154735565,0.0,0.7820886969566345,0.27269965410232544,-0.06970471888780594,0.0,0.8145982027053833,0.5079287886619568,-0.018444159999489784,0.0,0.8258101940155029,0.4518488347530365,-0.0391937717795372,0.0,0.8190589547157288,0.4774343967437744,-0.047585997730493546,0.0,0.8055959343910217,0.5130968689918518,-0.053577132523059845,0.0
light on,0.7668063640594482,0.7135083079338074,3.3579391356397537e-07,0.0,0.7275452613830566,0.6737677454948425,-0.04412974417209625,0.0,0.7155304551124573,0.5957846641540527,-0.05327263101935387,0.0,0.7634677290916443,0.5338307023048401,-0.05498091131448746,0.0,0.8045867681503296,0.4948256313800812,-0.05421792343258858,0.0,0.6980525851249695,0.4708603024482727,-0.019023677334189415,0.0,0.6768561005592346,0.37722548842430115,-0.028454288840293884,0.0,0.6680863499641418,0.3188667297363281,-0.0387754887342453,0.0,0.6619232892990112,0.26957762241363525,-0.04789312928915024,0.0,0.7423374652862549,0.4566522240638733,-0.012859112583100796,0.0,0.7318837642669678,0.35302960872650146,-0.014438718557357788,0.0,0.7282221913337708,0.29212892055511475,-0.02334466204047203,0.0,0.7218868136405945,0.24185311794281006,-0.03214700147509575,0.0,0.779623806476593,0.4704377353191376,-0.013771265745162964,0.0,0.7874908447265625,0.38204124569892883,-0.029133683070540428,0.0,0.7883096933364868,0.32519182562828064,-0.05243025720119476,0.0,0.781952440738678,0.27079856395721436,-0.07020948082208633,0.0,0.816251277923584,0.507787823677063,-0.018699243664741516,0.0,0.8274144530296326,0.4520617723464966,-0.039064329117536545,0.0,0.8208733797073364,0.4758281707763672,-0.04779097065329552,0.0,0.807019829750061,0.5092254877090454,-0.05438493564724922,0.0
light on,0.766761302947998,0.7142062187194824,3.101063441590668e-07,0.0,0.7275671362876892,0.6748851537704468,-0.042540498077869415,0.0,0.7156158685684204,0.5956683158874512,-0.05068901553750038,0.0,0.762945294380188,0.5341233611106873,-0.051726534962654114,0.0,0.8035196661949158,0.49527713656425476,-0.050464432686567307,0.0,0.6989809274673462,0.4721972942352295,-0.017844034358859062,0.0,0.6775118112564087,0.3781784176826477,-0.02701837569475174,0.0,0.6684700846672058,0.3199926018714905,-0.03720374405384064,0.0,0.6618672609329224,0.2703457772731781,-0.04625321179628372,0.0,0.743109405040741,0.45794928073883057,-0.012440774589776993,0.0,0.7330086827278137,0.35402220487594604,-0.014057966880500317,0.0,0.7290674448013306,0.29346686601638794,-0.023219767957925797,0.0,0.7224922180175781,0.2432226836681366,-0.0322222001850605,0.0,0.7799153327941895,0.4715231657028198,-0.013903961516916752,0.0,0.788220226764679,0.38211843371391296,-0.029536180198192596,0.0,0.7893207669258118,0.32572633028030396,-0.05278979614377022,0.0,0.7835373878479004,0.2715608775615692,-0.07048609107732773,0.0,0.8159881830215454,0.5086934566497803,-0.019204124808311462,0.0,0.8274258375167847,0.4519078731536865,-0.03984314575791359,0.0,0.8213119506835938,0.4764869213104248,-0.048304617404937744,0.0,0.8082585334777832,0.5110271573066711,-0.05462176725268364,0.0
light on,0.7674190998077393,0.7137547731399536,3.175052256665367e-07,0.0,0.7284488677978516,0.6744347810745239,-0.042194850742816925,0.0,0.7161379456520081,0.5963076949119568,-0.05086097493767738,0.0,0.7627054452896118,0.5345830917358398,-0.052598509937524796,0.0,0.8032923340797424,0.4954468309879303,-0.052140917629003525,0.0,0.6990581750869751,0.472543329000473,-0.017894720658659935,0.0,0.677497923374176,0.3787291646003723,-0.027171896770596504,0.0,0.6683542728424072,0.3205659091472626,-0.037445735186338425,0.0,0.6617042422294617,0.2709064781665802,-0.046609729528427124,0.0,0.7430312633514404,0.4580221176147461,-0.012744744308292866,0.0,0.7330707907676697,0.35403668880462646,-0.01471001747995615,0.0,0.7293167114257812,0.29327213764190674,-0.024050051346421242,0.0,0.7229548692703247,0.24311652779579163,-0.0331420823931694,0.0,0.7799962759017944,0.47154557704925537,-0.014353528618812561,0.0,0.7882453799247742,0.38190993666648865,-0.030111687257885933,0.0,0.7893069386482239,0.3252694010734558,-0.053304970264434814,0.0,0.7837802171707153,0.2716095447540283,-0.07096672058105469,0.0,0.8160305023193359,0.5087839365005493,-0.019740300253033638,0.0,0.8268558382987976,0.4518904387950897,-0.040551330894231796,0.0,0.8206660747528076,0.47690796852111816,-0.04894215613603592,0.0,0.8082113862037659,0.5119946599006653,-0.05515909194946289,0.0
light on,0.7694958448410034,0.7104923725128174,3.3879939564940287e-07,0.0,0.7301980257034302,0.6716595888137817,-0.04495753347873688,0.0,0.7171461582183838,0.5960338711738586,-0.05478551611304283,0.0,0.7661432027816772,0.5335077047348022,-0.057110387831926346,0.0,0.808978259563446,0.4954405128955841,-0.05689609795808792,0.0,0.7009131908416748,0.46717000007629395,-0.019860388711094856,0.0,0.6791715621948242,0.3742583990097046,-0.029955780133605003,0.0,0.6695795059204102,0.31545335054397583,-0.0409555621445179,0.0,0.662982702255249,0.26533424854278564,-0.05067531019449234,0.0,0.7448942065238953,0.4525030553340912,-0.013635256327688694,0.0,0.7336611747741699,0.3500155806541443,-0.015988845378160477,0.0,0.7301113605499268,0.289034366607666,-0.025145428255200386,0.0,0.7247176766395569,0.23874813318252563,-0.03405715152621269,0.0,0.7820097208023071,0.4664731025695801,-0.014608394354581833,0.0,0.7883256673812866,0.3776831030845642,-0.03071441501379013,0.0,0.7887394428253174,0.3202362656593323,-0.0542217455804348,0.0,0.7824624180793762,0.265342116355896,-0.07200618833303452,0.0,0.8192942142486572,0.5051010847091675,-0.019716421142220497,0.0,0.8303934931755066,0.4487592577934265,-0.040526192635297775,0.0,0.8227007389068604,0.47317084670066833,-0.0494379960000515,0.0,0.8073877692222595,0.5080797076225281,-0.05612663924694061,0.0
light on,0.7703852653503418,0.7088534832000732,3.343300534197624e-07,0.0,0.7308660745620728,0.6701472401618958,-0.04343929886817932,0.0,0.7170382738113403,0.5932906866073608,-0.05254378914833069,0.0,0.7644892334938049,0.5306383967399597,-0.05432708188891411,0.0,0.8074977397918701,0.49157094955444336,-0.05365394055843353,0.0,0.7014068961143494,0.46661677956581116,-0.019504500553011894,0.0,0.6797106862068176,0.37177774310112,-0.02903629280626774,0.0,0.6707156896591187,0.3130187392234802,-0.03914627805352211,0.0,0.6643353700637817,0.2630918323993683,-0.04808354750275612,0.0,0.7457506060600281,0.4519606828689575,-0.013977725058794022,0.0,0.7356575727462769,0.34667906165122986,-0.0161165501922369,0.0,0.7315918803215027,0.28525567054748535,-0.024795766919851303,0.0,0.7251124382019043,0.23495164513587952,-0.033151984214782715,0.0,0.7830072641372681,0.46557626128196716,-0.015398195944726467,0.0,0.7908519506454468,0.3760913014411926,-0.03136272355914116,0.0,0.7911971211433411,0.31810009479522705,-0.054395027458667755,0.0,0.7852305769920349,0.2627875804901123,-0.07168392837047577,0.0,0.8195982575416565,0.5037360191345215,-0.020744532346725464,0.0,0.8303497433662415,0.4466400146484375,-0.04118683189153671,0.0,0.8227195143699646,0.4718829393386841,-0.04918935149908066,0.0,0.8084545731544495,0.5078341364860535,-0.05507638305425644,0.0
light on,0.7692497968673706,0.7120039463043213,3.1430252533937164e-07,0.0,0.7298611998558044,0.6723856925964355,-0.042537789791822433,0.0,0.7177226543426514,0.5928331613540649,-0.05151848495006561,0.0,0.7666586637496948,0.5316065549850464,-0.05355238541960716,0.0,0.8095325231552124,0.4927626848220825,-0.05365769937634468,0.0,0.7013634443283081,0.4687784016132355,-0.01927914470434189,0.0,0.6793935298919678,0.3731328547000885,-0.029217565432190895,0.0,0.6695582866668701,0.31384268403053284,-0.04009050875902176,0.0,0.6622053384780884,0.26349925994873047,-0.04972974956035614,0.0,0.7454988956451416,0.4544799327850342,-0.014135053381323814,0.0,0.7356916666030884,0.3491900563240051,-0.017043108120560646,0.0,0.7314025163650513,0.2876397371292114,-0.02748613804578781,0.0,0.7245164513587952,0.23671287298202515,-0.03729170560836792,0.0,0.7823551893234253,0.4681379497051239,-0.015606926754117012,0.0,0.7920017242431641,0.3766699433326721,-0.0321492925286293,0.0,0.7928592562675476,0.3194020390510559,-0.056106772273778915,0.0,0.7870516777038574,0.2651447057723999,-0.07426201552152634,0.0,0.8184543251991272,0.505648672580719,-0.020796066150069237,0.0,0.8307319283485413,0.44925835728645325,-0.042503468692302704,0.0,0.8237391710281372,0.4750024080276489,-0.051395680755376816,0.0,0.8103094100952148,0.5103679895401001,-0.057831816375255585,0.0
light on,0.7700674533843994,0.7125093340873718,3.208932071174786e-07,0.0,0.7302978038787842,0.6726442575454712,-0.04362467676401138,0.0,0.7176530361175537,0.594007670879364,-0.052683182060718536,0.0,0.7659589052200317,0.5322715044021606,-0.054329995065927505,0.0,0.8088001012802124,0.49345770478248596,-0.05372673645615578,0.0,0.7012779116630554,0.4694077968597412,-0.019966142252087593,0.0,0.6790193915367126,0.3741513192653656,-0.029868490993976593,0.0,0.6691985130310059,0.315312922000885,-0.04052437096834183,0.0,0.6622287631034851,0.26509183645248413,-0.049805622547864914,0.0,0.7456397414207458,0.4549972116947174,-0.014406530186533928,0.0,0.7354661822319031,0.34891390800476074,-0.01682816445827484,0.0,0.7311937808990479,0.28714054822921753,-0.026420211419463158,0.0,0.7247155904769897,0.2362874448299408,-0.03551734983921051,0.0,0.7826558351516724,0.4687269926071167,-0.015702977776527405,0.0,0.7914265990257263,0.3766425549983978,-0.032537247985601425,0.0,0.79216468334198,0.31892213225364685,-0.05652639642357826,0.0,0.7864931225776672,0.26410263776779175,-0.07440236210823059,0.0,0.8190879225730896,0.5067886114120483,-0.0207794401794672,0.0,0.8301543593406677,0.44822031259536743,-0.042442794889211655,0.0,0.8237831592559814,0.47450199723243713,-0.050840433686971664,0.0,0.8110854029655457,0.5115411281585693,-0.05680697783827782,0.0
light on,0.783497154712677,0.7131152153015137,3.472287346539815e-07,0.0,0.7425268888473511,0.6719857454299927,-0.04482907056808472,0.0,0.7296007871627808,0.5933527946472168,-0.05493246018886566,0.0,0.7804250717163086,0.5329616665840149,-0.05740287899971008,0.0,0.826612651348114,0.4969407021999359,-0.05765284225344658,0.0,0.7137323617935181,0.46805521845817566,-0.02231581322848797,0.0,0.6928361654281616,0.3713369071483612,-0.0344892293214798,0.0,0.6837379336357117,0.31128689646720886,-0.04673045873641968,0.0,0.6772769093513489,0.259548157453537,-0.05663181468844414,0.0,0.7592337131500244,0.4527980387210846,-0.016210127621889114,0.0,0.7501595616340637,0.3472602963447571,-0.019590463489294052,0.0,0.7465361952781677,0.28480803966522217,-0.028776463121175766,0.0,0.7399322390556335,0.2326495349407196,-0.03713272139430046,0.0,0.7969479560852051,0.4665266275405884,-0.01706211268901825,0.0,0.8059437870979309,0.37321949005126953,-0.034431908279657364,0.0,0.8073330521583557,0.3150559663772583,-0.057019833475351334,0.0,0.8010327816009521,0.25770121812820435,-0.07347827404737473,0.0,0.834250271320343,0.5052006244659424,-0.021857542917132378,0.0,0.8474308252334595,0.44720199704170227,-0.0432012565433979,0.0,0.840948760509491,0.4734959006309509,-0.05023388937115669,0.0,0.8270270228385925,0.5080851316452026,-0.05497444048523903,0.0
light on,0.7807953953742981,0.7078387141227722,3.8301791960293485e-07,0.0,0.741721510887146,0.6694043874740601,-0.04851028323173523,0.0,0.7301186323165894,0.5924283862113953,-0.05997825786471367,0.0,0.7803093194961548,0.5297812223434448,-0.0627698078751564,0.0,0.8252304196357727,0.49110665917396545,-0.06288748979568481,0.0,0.7131747007369995,0.4622669219970703,-0.026310084387660027,0.0,0.6920818090438843,0.3652315139770508,-0.037893928587436676,0.0,0.6825592517852783,0.30410659313201904,-0.0494278222322464,0.0,0.6755276322364807,0.25209563970565796,-0.05928993970155716,0.0,0.7582018375396729,0.4479466676712036,-0.01901397667825222,0.0,0.7499549984931946,0.34048017859458923,-0.022840449586510658,0.0,0.7473467588424683,0.27700820565223694,-0.03270813450217247,0.0,0.7423362135887146,0.22419396042823792,-0.04190075770020485,0.0,0.7953872680664062,0.46210598945617676,-0.01889735274016857,0.0,0.8047309517860413,0.37129029631614685,-0.036660417914390564,0.0,0.8067094087600708,0.3128478527069092,-0.06090779975056648,0.0,0.8018277883529663,0.2560884356498718,-0.07893525063991547,0.0,0.8321630358695984,0.501333475112915,-0.02306038700044155,0.0,0.8442227840423584,0.4448370933532715,-0.045237187296152115,0.0,0.8376523852348328,0.4714984595775604,-0.05404563248157501,0.0,0.823716402053833,0.5083239674568176,-0.06033141538500786,0.0
light on,0.7786082029342651,0.7110733389854431,3.3649368447186134e-07,0.0,0.7393771409988403,0.6721616387367249,-0.04539606720209122,0.0,0.7284833788871765,0.5929055213928223,-0.055468134582042694,0.0,0.7806856036186218,0.5311661958694458,-0.057888228446245193,0.0,0.8255254626274109,0.49201804399490356,-0.05809739977121353,0.0,0.7119337320327759,0.465232789516449,-0.021849246695637703,0.0,0.6902510523796082,0.3674355447292328,-0.0327741876244545,0.0,0.680739164352417,0.3070296049118042,-0.044450826942920685,0.0,0.6735056638717651,0.25589519739151,-0.05457150936126709,0.0,0.7567633390426636,0.45123183727264404,-0.01554340310394764,0.0,0.7479231357574463,0.34380006790161133,-0.019606884568929672,0.0,0.7443007230758667,0.2808559536933899,-0.030909929424524307,0.0,0.7376968264579773,0.22836792469024658,-0.041211314499378204,0.0,0.7936394214630127,0.46543341875076294,-0.016097813844680786,0.0,0.8041000962257385,0.3740474581718445,-0.03356574848294258,0.0,0.8061396479606628,0.31589746475219727,-0.05825252830982208,0.0,0.8009706735610962,0.2600000500679016,-0.07674429565668106,0.0,0.8298823833465576,0.5036577582359314,-0.020605819299817085,0.0,0.8432390093803406,0.44755563139915466,-0.04233916476368904,0.0,0.8368656635284424,0.47307005524635315,-0.05135280266404152,0.0,0.8237024545669556,0.5075185894966125,-0.05790062993764877,0.0
light on,0.777649998664856,0.7144398093223572,3.146911922158324e-07,0.0,0.7378800511360168,0.6751686930656433,-0.04443218559026718,0.0,0.7263591885566711,0.5953698754310608,-0.053333133459091187,0.0,0.7781829237937927,0.5345786809921265,-0.05465276539325714,0.0,0.822761058807373,0.49605798721313477,-0.0537087582051754,0.0,0.7108297944068909,0.4693394601345062,-0.020474214106798172,0.0,0.6888574361801147,0.37256234884262085,-0.031027117744088173,0.0,0.6790857315063477,0.3124922513961792,-0.04235810413956642,0.0,0.6717656254768372,0.2613728642463684,-0.052176203578710556,0.0,0.7555602192878723,0.45548567175865173,-0.014483961276710033,0.0,0.7464631795883179,0.34870201349258423,-0.017820611596107483,0.0,0.742570161819458,0.2864142656326294,-0.02833961509168148,0.0,0.7360038161277771,0.2342589795589447,-0.038079358637332916,0.0,0.7921834588050842,0.4696238934993744,-0.015432488173246384,0.0,0.8018995523452759,0.37878331542015076,-0.032743848860263824,0.0,0.8035681247711182,0.3209415078163147,-0.05715164169669151,0.0,0.7984294891357422,0.26469796895980835,-0.07533528655767441,0.0,0.8283240795135498,0.5079848170280457,-0.02027500420808792,0.0,0.8410149812698364,0.4517664611339569,-0.041704799979925156,0.0,0.8343085646629333,0.4777749180793762,-0.05027668923139572,0.0,0.8209245204925537,0.5129765868186951,-0.0565117709338665,0.0
light on,0.7803544998168945,0.7084139585494995,3.442460467795172e-07,0.0,0.7417614459991455,0.6675547957420349,-0.04599177464842796,0.0,0.7297524809837341,0.5892777442932129,-0.05457776039838791,0.0,0.7817161679267883,0.5280067920684814,-0.054932285100221634,0.0,0.8272634744644165,0.49181878566741943,-0.052536491304636,0.0,0.7134078741073608,0.460358589887619,-0.019967855885624886,0.0,0.6920619606971741,0.365060955286026,-0.030336374416947365,0.0,0.6822484135627747,0.30522555112838745,-0.04146610200405121,0.0,0.6756262183189392,0.2542785406112671,-0.05086103454232216,0.0,0.7582855820655823,0.4463205933570862,-0.013166881166398525,0.0,0.7482897043228149,0.3409465551376343,-0.015289547853171825,0.0,0.7449496388435364,0.27866822481155396,-0.024253908544778824,0.0,0.7400304675102234,0.22735166549682617,-0.03269815444946289,0.0,0.7953794002532959,0.46077412366867065,-0.01380871795117855,0.0,0.8028258085250854,0.36892467737197876,-0.030281024053692818,0.0,0.8042199611663818,0.3120260238647461,-0.05420650541782379,0.0,0.7986434698104858,0.2557571232318878,-0.0717553123831749,0.0,0.8327944874763489,0.5013819932937622,-0.018607372418045998,0.0,0.8452167510986328,0.4429824650287628,-0.03848063200712204,0.0,0.8396033644676208,0.46912330389022827,-0.04619957134127617,0.0,0.8260402679443359,0.5056644678115845,-0.051923926919698715,0.0
light on,0.7823091149330139,0.7057777047157288,3.446880327828694e-07,0.0,0.7432945966720581,0.6657798886299133,-0.04499691724777222,0.0,0.73122239112854,0.5874452590942383,-0.054489247500896454,0.0,0.7813953757286072,0.5257068872451782,-0.05633864179253578,0.0,0.8255037069320679,0.4892134666442871,-0.055631376802921295,0.0,0.7144806981086731,0.45978841185569763,-0.02088160626590252,0.0,0.6923268437385559,0.36298924684524536,-0.03141184151172638,0.0,0.6830194592475891,0.3031327426433563,-0.04239150881767273,0.0,0.6763753294944763,0.2522558867931366,-0.051791224628686905,0.0,0.7595392465591431,0.4454498589038849,-0.014878552407026291,0.0,0.7500269412994385,0.3383837044239044,-0.017615096643567085,0.0,0.7462111711502075,0.27558207511901855,-0.026988055557012558,0.0,0.7396296262741089,0.22390231490135193,-0.035843707621097565,0.0,0.7971366047859192,0.45972055196762085,-0.01598217710852623,0.0,0.8059799075126648,0.3690261244773865,-0.03232909366488457,0.0,0.8072240352630615,0.3101390600204468,-0.0558311864733696,0.0,0.8016489744186401,0.2539876103401184,-0.07336106151342392,0.0,0.8338675498962402,0.4988747835159302,-0.021182365715503693,0.0,0.8457396626472473,0.4405892789363861,-0.04130631312727928,0.0,0.8390149474143982,0.4652310609817505,-0.048975735902786255,0.0,0.8254365921020508,0.5013675093650818,-0.054667867720127106,0.0
light on,0.7800973057746887,0.7039497494697571,3.225913474125264e-07,0.0,0.7411438822746277,0.664406955242157,-0.04674584046006203,0.0,0.7296158671379089,0.5868292450904846,-0.05747459456324577,0.0,0.7797675728797913,0.526355504989624,-0.060231488198041916,0.0,0.8231407999992371,0.4864982068538666,-0.060278404504060745,0.0,0.7139702439308167,0.46018391847610474,-0.023425143212080002,0.0,0.6921868920326233,0.3648199737071991,-0.03478330001235008,0.0,0.6825656890869141,0.30585724115371704,-0.046487368643283844,0.0,0.6760831475257874,0.25559747219085693,-0.05648380145430565,0.0,0.7583591938018799,0.4463876187801361,-0.016348939388990402,0.0,0.7482098937034607,0.3414704501628876,-0.019858723506331444,0.0,0.7446654438972473,0.2802722454071045,-0.030306503176689148,0.0,0.7387880086898804,0.22929450869560242,-0.04030325636267662,0.0,0.7949379086494446,0.4603978395462036,-0.016411907970905304,0.0,0.8047090768814087,0.3724765181541443,-0.03344215452671051,0.0,0.8074687719345093,0.31597062945365906,-0.05758092552423477,0.0,0.8027645349502563,0.26155591011047363,-0.07579824328422546,0.0,0.8312398791313171,0.49833640456199646,-0.020652472972869873,0.0,0.8444312214851379,0.4421117603778839,-0.04136238619685173,0.0,0.838631272315979,0.46628379821777344,-0.05009352043271065,0.0,0.8251274228096008,0.500980794429779,-0.05675667151808739,0.0
light on,0.7812976241111755,0.7044154405593872,3.126597789560037e-07,0.0,0.7419340014457703,0.6654719114303589,-0.044803231954574585,0.0,0.729607880115509,0.5864938497543335,-0.05387786775827408,0.0,0.7791131138801575,0.5257084965705872,-0.055083468556404114,0.0,0.8227674961090088,0.4883235692977905,-0.053787119686603546,0.0,0.7141085863113403,0.4616297781467438,-0.022108003497123718,0.0,0.6918634176254272,0.36600542068481445,-0.03298036754131317,0.0,0.6822978854179382,0.30682456493377686,-0.04402020946145058,0.0,0.6753467917442322,0.25638049840927124,-0.05330238863825798,0.0,0.7590144872665405,0.44749125838279724,-0.01588135026395321,0.0,0.7490190267562866,0.3416442573070526,-0.018284514546394348,0.0,0.7450835704803467,0.27991896867752075,-0.027295956388115883,0.0,0.7384584546089172,0.22914323210716248,-0.03598424047231674,0.0,0.7959641218185425,0.4613882303237915,-0.016685282811522484,0.0,0.8054666519165039,0.3717156648635864,-0.033347733318805695,0.0,0.8067727088928223,0.3140168786048889,-0.05691492557525635,0.0,0.8007680773735046,0.2584954500198364,-0.07447337359189987,0.0,0.8322690725326538,0.499697744846344,-0.021435847505927086,0.0,0.8442452549934387,0.44287434220314026,-0.042313795536756516,0.0,0.8375805616378784,0.4680721163749695,-0.050279539078474045,0.0,0.8233192563056946,0.504019021987915,-0.05607220530509949,0.0
